lesson,visual_id,method,asset_display,semantic_pass_1,semantic_pass_2,semantic_status,content_hash,release_status
050,explanation-hazards-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,e28539d49ca28d859a769a378dfb0db398852cb0f741376e8b76450e66398d28,Approved
050,explanation-masks-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,29cff0ff0357d77307492e15c7d53ba255b49456b39cc156bfb8066bf5f23b49,Approved
050,explanation-shifts-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,ed4a0f0897c77a3110166bf18e5ddccb51bb1cbba6c39490c3324a0e3bccedb8,Approved
050,explanation-stalls-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,ec3e87e56d4da151eea393205ab4109b07f8187c42e19b979a7e72beb75051aa,Approved
050,explanation-timing-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,84ef23f707f5366651cf07e408db79a10401cfe4e893e2520c6fbb85163dc60d,Approved
050,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,c8b316e2e425845d0038e680426a14e277e188c641b525a11d5cc3d3579e5a75,Approved
051,explanation-clinic-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,52065a45cd6c9f23ce39b3b3bfcf09b3bcef07d8b4a8f66d8aad84578e028cf2,Approved
051,explanation-compare-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,82821382f0208f075c37179f9dce7a42ab58a8739097ddb4901fb20668af6524,Approved
051,explanation-map-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,b00e4d17cf257f673d840e07115512ee6ad602aed2b0c2e22e6b67f2519fa8e5,Approved
051,explanation-retrieval-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,e8813a94104b0f507cfff0605e665ec7e1cd9c0f42b5ee3f523aaaef5d3cf49b,Approved
051,explanation-timed-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,dc241b0863f53cafce75928e70d060b660f2739f10278639dd930ae6a1a21853,Approved
052,explanation-categories-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,8ea9d5fa8884f3cad6b2db439b307863fa68170da7f6d0296b3897bfdf464f93,Approved
052,explanation-concept-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,de445bb66a35645f45b56d56f605c75a263fc30574f3ab03e017a661b4d2507f,Approved
052,explanation-os-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,a61a532cb33bc2fd346ba8ddc39615168ee554e7e23cfaf4ce20db74698c59cc,Approved
052,explanation-pathway-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,1efd3495acc4f76633c996f57746a0db0faf75c7cd84fe6a8e69b8a7e4c6575d,Approved
052,explanation-translators-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,87bdeeab2d45d93e200b26585dada1e1badce3e8659aeabdc2aa22725e23a415,Approved
052,explanation-utility-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,4135acbe38f437b0885974b36522ae4a3c08887394c2797426bc83f686835018,Approved
053,explanation-concept-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,8d208266c5d246bb6a1208170b7991ee495f19c151c4ff43fe5829f875224c80,Approved
053,explanation-device-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,ad40b15b95488095ed961897849f336f70b9fd30261b74ff9f5378e37c28e7e3,Approved
053,explanation-file-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,2451bc77bab49d76b2b6dd402fe8d5666a178c5bc6ebf0a37b121325df22fdca,Approved
053,explanation-memory-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,244d62ce6d2bef53f212d525fcb8fb6fe28d09eea6110c194f257dbb87c0e71a,Approved
053,explanation-process-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,7613ab267da4417f02dedf989da1aecd6b2dc143e1e4ec12196b461a63836722,Approved
053,explanation-services-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,74c399ea00882cc36f09bf1486bb676dc2335e37090106b838e4018f7edd6a4d,Approved
054,explanation-cli-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,aa5363edf8a99a68b66b1f3d5626c55b95018bc17249454bd30d369cd0dcb573,Approved
054,explanation-compare-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,4e50da346371fa93d2d0db6e7c5c87e058773abcea48cbbbb4910dc352d97c7f,Approved
054,explanation-concept-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,9fc8a2c862f8a960904f6c090a8b785bf44b8debcf94ac6222225586c184603e,Approved
054,explanation-gui-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,ae20eff277b1577783983279889c875f818f9820a69c8eb6846130e731a5c3c4,Approved
054,explanation-menu-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,8a85af6b2765e1ff8c97a5b725054a7ad2e674de7359f65535f824b3af0499d1,Approved
054,explanation-natural-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,f3d8786b98a825cbb78f0d4e4a98cec83626de3ee2da1c30eb38e45d3fc7ad16,Approved
055,explanation-antivirus-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,c5c6a06d7273349b8f244613f7468a4d932d07220eab08f706edde2966c5c273,Approved
055,explanation-backup-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,3f88f352db30c332505031e29fc87aa57a87aefa1c51623e0348da5d9e9b0cf1,Approved
055,explanation-compare-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,d698a7dd885f3e47210c3d5e90846e1db710679200616405e01c3dab9420e3ea,Approved
055,explanation-compression-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,24e361b9a8a8bc5f67b71f840ac399cb9b8cc06b962bcf036115216002bac53a,Approved
055,explanation-concept-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,944caaefd4fd23baa01d90c23405ea6014e4e597090dd02c5a2fca42394a57cd,Approved
055,explanation-defrag-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,fa0703ce02090fdc54e08530fb3a482e84758c60cd6fafc4a1f7eaeeec0a33a6,Approved
055,explanation-encryption-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,b9bdf7783f94e165e5cfb90a2badf0d12833acd584bae58bbcc3bd605a137d98,Approved
056,explanation-assembler-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,c85c40b3cc13184f9e3e8f0e941b1dd0ad7843307b66dbdf5f23210e23adcb26,Approved
056,explanation-compare-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,deff0eb9e201f6453974ab3243611abeca3763ebef40a34f522837c623481d5c,Approved
056,explanation-compiler-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,c2cb55968e3ae7dd2688a8caae540fcb6a83b574bd5a94a46ba88825b182c4d9,Approved
056,explanation-concept-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,f2581a8856e664a4efda65d702366428b1ca714930701b191ade4db4f196d2e3,Approved
056,explanation-interpreter-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,f9f80e0c42b18ee7ce319395159c53db2d2177d0c54a12f0379bb3a93902d5d3,Approved
057,explanation-generation-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,567cbff7689a2a8d1e09e4048348f603bc12469d5c5604e9ec105c6e03e7f937,Approved
057,explanation-lexical-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,b99cefb27447e3a1f30b08502582eae8188866cd076bafa703b3b06f3b3ed8cb,Approved
057,explanation-optimisation-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,0d45a106645cecffec723806e06f49bc09f042994505eb2db76a74e8fd775295,Approved
057,explanation-pipeline-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,782d161f5e640c12c2d193dca8e2f8045ced7dfba73eda84b1cb3465fdfaae89,Approved
057,explanation-semantic-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,10097365529fb95d7b5bc9d91d5a6c086237a5d1256a268140de7c42ebfce769,Approved
057,explanation-syntax-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,ac5407865b125bfcdbb351a9d7415788c870075b07fbee8a890f51e6f4a0bc98,Approved
057,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,e33cab964ea0e55d2241ca8ff2e9f76c549172e607a704a0500ddd966244d930,Approved
057,overview-div-2,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,d288137facc5f0d93a3d2f9cdbb14beaf6a8d142168280efd86b00a2b0403d32,Approved
058,explanation-compare-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,6c3b43af49d970e2bc9967f5d1c284ef78e3f32c94ea2cdbcde795ff534b1448,Approved
058,explanation-concept-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,fe7ee1eb83b337a43687057ccf05dc1196fab61cdb7d7cdee1c94d02b53f946a,Approved
058,explanation-libraries-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,3796d7854773b5e1c3f3f4f2e71d29b588fbbab700fa2a558104bfc0e6ddd479,Approved
058,explanation-linkers-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,3ff8652bfa1ec9ac98062af482006e543a9f48410cc0f528e24da56f13ff4a68,Approved
058,explanation-loaders-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,b8266ea6592faeaf4aac92b34b698ff04888c8c007c928d49425d5b5c9b9285d,Approved
058,explanation-static-dynamic-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,7dd6c79a1b731ca624186d6330370a2df1dae9e1da8eec4b377629eb26eaad61,Approved
059,explanation-compare-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,0c0a6740683be06ea943d4e273f3728c34b77162e010b05c6f5b1a793aaf6527,Approved
059,explanation-concept-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,a9dc87dc202e1f5cd2555d5f48428beb1cde0139e89bb8a41c2556387b0dd393,Approved
059,explanation-diagnostics-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,4be11081af394be71e7c7a0478378a63c5d1b6a249382d69921da306dc17ab6a,Approved
059,explanation-logic-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,43355bacde6b5850ae2c4eb1185e245d3c7afa152a032de07f957b1763ee019c,Approved
059,explanation-runtime-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,b9d61156ac9751256b88a981ee5fd9a62e4dc531658037cae085f9bb8a4da5fd,Approved
059,explanation-syntax-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,faef1e59104da9a8702a3e229f4cdbdad96e7df4dfa8af47194e451407d5d9ba,Approved
060,explanation-decision-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,291f7e64f19ec8be331ca2d36f45dfdabdc5030d601fd5f2772d2bef0e0c072f,Approved
060,explanation-deployment-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,e375f9329c3011896c18491873969662cfc0949e3b438f091f8ab937a926df09,Approved
060,explanation-development-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,2bec605f6e59f5856ddb5887d1f73f6a5b1cfdc210377b037c915d077c7933d8,Approved
060,explanation-diagnostics-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,b6d34726db1e74ae72dc9c806d6ede11ca8167470fa86a5a41a75de65840b33f,Approved
060,explanation-lowlevel-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,e800d59f7b5c3096f37d560104f05a90c4eb24951a27ad189955ae63b8aed726,Approved
060,explanation-pipeline-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,7aaeab200341e36f6643df0f5472fbb62999662a1d37dbbfc175410c458b0080,Approved
060,overview-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,6e452cdd092697c5d272f82beab3bd7a3c761cb129187f4ccf091cabdabd0e50,Approved
060,pipeline-div-1,HTML/CSS,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,56f59bb84c776895208f76b5492eb7def1faac2cda5a9b056baed41106d2f725,Approved
061,explanation-compare-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,305983c59e648cd9bfef4a9f37f5bbcb8f33ea8836138e05074f05769373e68a,Approved
061,explanation-precision-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,4b81e1dd4a28cda21b7545dc1b75149fa6f01e6d7ff3a399dfcf84741a50fa2e,Approved
061,explanation-retrieval-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,ad4be6a6e488d61435eaa9f8fb5c6c0bfdc730748c6985851c335e5099257e31,Approved
062,explanation-authenticity-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,990a0cb3b44e1a5a9972aaec35a56ea3b06fbc595a0e566f2b1048ee25d6de1d,Approved
062,explanation-availability-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,31faa7873765e880a61e32c982c7979a986293d46734a6bae790b7209b5557fc,Approved
062,explanation-confidentiality-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,a7104598c1d32775f6ea0fd86d1c7c5faba3f86e17cba6913748a80e8e64034d,Approved
062,explanation-controls-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,820daffafea8dbc749396958733a677967e772737de839a51bef918ca8c632a9,Approved
062,explanation-integrity-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,1bec8a672653218e86907436e73f400acca3cb25d7e2eb0c4ddf269c776b99e1,Approved
062,explanation-risk-chain-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,6c7710ef32b4abd88e3f1e2509b2d7a70f1ed3cb90969350ef2d54279ecc3fcd,Approved
063,explanation-concept-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,0cf3eb52102678d033baa7726e09f4b5395cd95452f50c6a8663d641bdb2b23f,Approved
063,explanation-controls-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,7c73efc78b054b1a14108fc350b0c4d16247e7f21a9fb4ac8c9bfab290f35e2c,Approved
063,explanation-ransomware-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,48dbacc1cc7cf1c4c45aa67c58d0fcf0eaacda33621fb94c681b660cd6901dcc,Approved
063,explanation-social-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,fe91c7a6c2ef31c9a4ab691193a34167b8b7c4c1a961a0e7919fa2448a1e9baf,Approved
063,explanation-spyware-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,2c729a2151a0144ef0b5f7c6724549e028815eac03a5a9f4bf8680dbdc2f11da,Approved
063,explanation-trojan-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,8ad0dbf79e48e775f456a42e30fe38ee06c7b676b8875f7bd0a81c3e8e4b59c6,Approved
063,explanation-virus-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,f83a44113b28ffb7013203bedf3aa63506c1f3cebd591f4e16057628b2d4e7c7,Approved
064,explanation-compare-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,fe51dc8a3511f5efe495047f10bb26c931f0265ddcced26350535cf69e5b755c,Approved
064,explanation-controls-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,ba15ee364dc394908409a05946c6c4b7062f4dcb033e082f5316d0b6953b4122,Approved
064,explanation-core-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,700ba8632dc06f0c502d28a426f9dfd5bf6d37d48cb0ebdc4dbdfbf145a890e1,Approved
064,explanation-dos-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,9c77bb7e7d344a0dbab9a1fba0e9d1756d1093044d168f2f94bf7f35bab9c845,Approved
064,explanation-hacking-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,8c622d245f88ad1772859504d8ca6720ab8a004593f7f6664dff521ccc9701ea,Approved
064,explanation-pharming-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,8e4b56f768453a59f1f4712e98ade4ea86d5524e13ed5c1d60182c75ccabf1eb,Approved
064,explanation-phishing-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,d7431f5e92f8a68c990418a56bc073da87e430baa5456872911dd75f3c22da00,Approved
065,explanation-biometrics-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,c045a983325c8c31906d343e5df5b2312255d369b0db42188e16692362d00453,Approved
065,explanation-compare-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,4cb5082ab478579f64c64668af8dbfdc3b7a690e367582d6deb0a1d806805ae8,Approved
065,explanation-core-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,c22c43aa686444148ac0ba72ceb4e37b5d725ba1e7ae26ea5332100f6f424ca7,Approved
065,explanation-factors-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,db759546274df46d9a4c72b5b5e4df590fdb92a6398e867e5cb26ca69469dd06,Approved
065,explanation-mfa-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,566b4fab20746ce7fe64b3098d1742b3d39c7955130e95ac8424e36da3c44e9e,Approved
065,explanation-password-tool-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,af876f185e43eca4b29805648962b1a04924b540d41454ef2de9de5a6ec7dec9,Approved
065,explanation-passwords-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,77556c6fcb3ecb0f7a1a061f7b8c0559d8cb1e621f53d061433ab3670f2bca18,Approved
065,explanation-tokens-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,dbe30da6d029a38971f7cfa682beadf31f920ce6a2a5a228b6f7518e83a065a0,Approved
066,explanation-core-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,8421a22e06791dba41383f97bcfdc912403756dc0ab0f5b6e396d8069d9a9d39,Approved
066,explanation-least-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,790e6362d448bcde4b50df0e3612ca406e8a5c6c07e75f1a713abc592f7756de,Approved
066,explanation-matrix-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,3b230abc077d3f31a497673a67583f2ce2e707a3c6e4c27a46ca01722d95b320,Approved
066,explanation-review-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,e58e5afb4a9fc1e668b5a82df9f047fa8e778a0d8e20222926aebfe6545da8af,Approved
066,explanation-rights-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,34638be619ce816b7f45487d0312d5bc7e0f31798bfed5c985ed73ed748aa16a,Approved
066,explanation-users-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,9fc3ac79de33e665842bb40ca0b894d8f777161c6ce6f95b542dcb8cef6dd2ae,Approved
067,explanation-certificates-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,b29a3c1fd28dcb02be9db9b0bed2a571932104361ae6e6598993b00515ec23ce,Approved
067,explanation-compare-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,e2c823b7a2a7e5f78801e9ad35050a0ce16f141401b1ead2bacfdd22eaf3c678,Approved
067,explanation-core-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,b3cd80dac93af7624a91902c0ccbe575bc13cc636e7ddc1d5ab112fbdd1d1600,Approved
067,explanation-encryption-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,ca4f365ddd58580619d23fa4a48ec02ffef2713782349d262daed3309cbcc1f9,Approved
067,explanation-hashing-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,2869831762bc9ecf255095a2a9c352e8e450d8a0ee064ea1a92a12954fb0189a,Approved
067,explanation-https-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,16355a8bf0e4ee4ef84eb47d6a223b51820696d1451b5664bac3e9b19b4655d1,Approved
067,explanation-keys-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,f98dfc7c3245bcc6a345aab1d92573dd3f9e0eecf8ada1ba707961851d5122c6,Approved
068,explanation-core-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,5464534f183a8bdf02674deb4214625f76593f2da53123b64259a1af2a6e441a,Approved
068,explanation-event-tool-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,0ebf1a75f0792315d70327663992198fcbaa9326522fbaa52f1c552c9930714f,Approved
068,explanation-firewall-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,e73f5e72d4c1652a3c681837e7878a2df99c78db6b84ed166e779ddc43f90b26,Approved
068,explanation-limits-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,c191b6d35d60bf41b21e0cb6a9136148fa38ac587271ff39bd9cb9cff0acb873,Approved
068,explanation-monitoring-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,4436e6a250dfe9ab4353a078c00446471d90a3c1297cfc7e593d86e745cfdcd7,Approved
068,explanation-proxy-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,16ab0d89a074d5981e59e8fade39d39f05f4c8bdc6a038fc7a8f826c10e4a7c5,Approved
068,explanation-rules-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,14a2eb4bcb69759fdb2ec2b992b5a42f36ed5dbb45c0a99eb6bf22b75214b57a,Approved
069,explanation-checks-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,1065df42e41b02dfe581b91966279a16437e576f01a54fad680568214a555c2f,Approved
069,explanation-compare-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,7839242963d2b1e7d0a9b165816439a6293fe6efa2ba50a39c8bc671aab04d4d,Approved
069,explanation-core-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,341d69069fef02f9109510e044476fdca5f61dfc674103c33b065df68db35f69,Approved
069,explanation-limits-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,f7ae1548a32ecde881c5276eefd8fe2a1cb65c5ed7bdf0482e1e932452841aaa,Approved
069,explanation-validation-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,97e8aec9f7c49193f2f4908283cdee919c9825d4cac6bcca28bc282df974a3c9,Approved
069,explanation-verification-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,d6dec7e5578b3153510a6a4fef0c6c76adda0b2b46331095bcb43add3d6e15a2,Approved
069,explanation-verify-tool-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,604b3af15eb340390f6efda06a3924cbcc3678e8dd3a823efb04c83a27337e20,Approved
070,explanation-audit-trails-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,45f7bbb80715c3c827467c8dcd436bb93ad0959c0d2340186a61f850678c6dab,Approved
070,explanation-backups-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,1041e22a15db4909fe5b01a508886392a1218503748fd317657ac581680f4d93,Approved
070,explanation-compare-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,033dd8753b30453bd6c506cd97debbdbcca74e25c6302b9c2e447e08bf131355,Approved
070,explanation-core-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,7649ffea309dac6f11180a3c5f58d60b3622f5fc8bf7dd64072f4f17d9d7f18b,Approved
070,explanation-recovery-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,998673fc5398b5ccace93f49e9f5703b716ed1752890222563f1db2aad2e37e2,Approved
070,explanation-rpo-tool-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,959ad333963f0b0988124f79f0f47d51f226b18c6bbe0e853bbe248b47044c6f,Approved
070,explanation-strategy-img-1,Raster image,Pass,NotApplicable,NotApplicable,ApprovedNonRasterOrLegacyAsset,3fb4a64ffec94b702e792edeaef632488434f0e0410bcf18f1225d01c5364a6b,Approved
