id,source,lesson,section,marks,status,content_hash,second_review
L085-Q1,lesson,85,8,3,Approved,5835a57e185dfa0be81771ca37298101b70ecb6c1ef843a064f2016577768f35,Databases
L085-Q2,lesson,85,8,4,Approved,e3b1c492450a851b444d0a0293a93699656efa5147666f87cdef054b4fa82efd,Databases
L085-Q3,lesson,85,8,4,Approved,206fdc06cbe23f0164a0d7c4de00f14446d2d8e2a0669a35f2c0c97406cf33cb,Databases
L085-Q4,lesson,85,8,5,Approved,a3c1a67928b96e652937dc471b74e9f4f071955576bf2ff3bdc92865eaa19675,Databases
L085-Q5,lesson,85,8,4,Approved,8f98c66334155f7622db31b0eac285604b45178e83430d2eb1c120c8b24c9f3c,Databases
L086-Q1,lesson,86,8,4,Approved,919c63f16de46c86d8e4c9e9613454d38fd4f8dbc8b44fea0ffd81ae1448a961,Databases
L086-Q2,lesson,86,8,2,Approved,9f7d06df99c194a2efd56b4a85f343c1f534c347f3aa62b1605ca21b7a31c4e9,Databases
L086-Q3,lesson,86,8,2,Approved,86088e444e4c4c5cd706221ed8e22c81d385a07d1ab49d6fc48cbe78e5e790f2,Databases
L086-Q4,lesson,86,8,4,Approved,5307f76431b2be051c1d74fbd66b993278ae3cd74b22c71f1500990e23b311fd,Databases
L086-Q5,lesson,86,8,3,Approved,d9d71621917eac67e6985d91eaa3993dafca9a2fd8626196c23fc3ad550efbfa,Databases
L087-Q1,lesson,87,8,4,Approved,98c4be3e3b2401683e65e4c78c53af44106eebdcf65ecb7af7b2ed52ef20e866,Databases
L087-Q2,lesson,87,8,5,Approved,4aa6196300c963e68f994e0fa50f066caa6e6760a266c3b4004b1319c2120bb1,Databases
L087-Q3,lesson,87,8,6,Approved,b5ffc8ef37d1958fadea61116736b508ce4b907dcdeaa5038738002ec6d57650,Databases
L087-Q4,lesson,87,8,3,Approved,1df5f5265125f1b07fbdb8e717ecfbe71cb525d804d66c599f41dffa4e5a988b,Databases
L087-Q5,lesson,87,8,6,Approved,8910457af367b7b53fb72036551024048ff79f421e689cf2892e86d5b8ceb05f,Databases
L088-Q1,lesson,88,8,4,Approved,eb63b4dbac81d8b8c8550dacb8a9e64372e660ba65681398bb82be147174ddd3,Databases
L088-Q2,lesson,88,8,4,Approved,337188b183f23b9c38b938025c05bb76198c361bdb0a01f737d6082155b692a0,Databases
L088-Q3,lesson,88,8,4,Approved,a90f2ac58b05fb960e7ccd078d3db9412d6fd58e49179ece7c1a755b5ad2c7c1,Databases
L088-Q4,lesson,88,8,5,Approved,4e5391082eaef6a017c9006bc672bd18bc044d6ba420ff0b538860d34cff3e93,Databases
L088-Q5,lesson,88,8,4,Approved,c37cdb4816b1291ae905f8694e755934484b0f71c386545694efb2a6763a5fd3,Databases
L089-Q1,lesson,89,8,3,Approved,717db85583dac41850246d105022fa2e699c726ee3f7cf34c8c296e9c66e556e,Databases
L089-Q2,lesson,89,8,4,Approved,08f9e346abd2c7eb1103fe40b9521c64db7e93c71cc4c0688891d9a8103dddc5,Databases
L089-Q3,lesson,89,8,4,Approved,bc9ea6d808e39c156ac7027f43bf393beefcc53e267d1c325d906bf398164b01,Databases
L089-Q4,lesson,89,8,4,Approved,01a81b4d757d94fff12122b860194e43a1bcce44f3a52cf959bcdb9e3b784421,Databases
L089-Q5,lesson,89,8,5,Approved,923cbd80d726aa1ca11128d54f2e4530bddc65fe423f11081c43d68adbaa53af,Databases
L090-Q1,lesson,90,8,4,Approved,8afbbe84b95fc55d9eceaa5ecf6d6492f985e701bcf0a9b3ae5dabcc8feff343,Databases
L090-Q2,lesson,90,8,4,Approved,fa52f7dd2d60baa47e2d5b98dc41af0b2383025a8228768f5d29226f5a667095,Databases
L090-Q3,lesson,90,8,6,Approved,3cbce5590b0704dc026cadda3b17b60277b92579ae08b6e8077a995be8199026,Databases
L090-Q4,lesson,90,8,5,Approved,4f332e4ccc08c65b224ec227be74c976ff12d0df91aa04f3ce61a439c23a9566,Databases
L090-Q5,lesson,90,8,4,Approved,16e2910d3e4695d587acfc318edc7c308e5b1be0f200a55564694c2af3172702,Databases
L091-Q1,lesson,91,1-8,5,Approved,4162d17a3a666da9ebd7a0f981abcb2563f4f3e31096477eaa184b0bffaf9847,Databases
L091-Q2,lesson,91,1-8,5,Approved,3194258abe0768a9e3e2c4ba3305ec3f85e7f35ea4378c7e3b43d9785d565a48,Databases
L091-Q3,lesson,91,1-8,4,Approved,9f7aa520b1546c0306c6fc35d664e883be7f78acb7e60ba9f33b4f4616322c54,Databases
L091-Q4,lesson,91,1-8,5,Approved,84a3680b9415d495284969e2a2ec8458ba1d0437d8c0f721627be31faeadc685,Databases
L091-Q5,lesson,91,1-8,5,Approved,ad9e9f14f6d2d4f19e9a4dcafd395ee70f3548143e1385bbd5c7e7f5bceb998b,Databases
L092-Q1,lesson,92,1-8,5,Approved,95be539406e45172e935021126ccda23f48362e0b59c23495395f86d45551165,Databases
L092-Q2,lesson,92,1-8,4,Approved,96386ca2f5138ba7f3db80b2ae2945caba62f668f289906f413e177291583227,Databases
L092-Q3,lesson,92,1-8,5,Approved,9a33f77b6a67542f1baeb5e7cf5b3f2d08b0d065a45807b3407ed370e2533960,Databases
L092-Q4,lesson,92,1-8,5,Approved,0623b1172df4e0360f40beea681a480694d0238620d8eb74b989dbfa9af88a82,Databases
L092-Q5,lesson,92,1-8,6,Approved,d5fa37fb3a6478c6b7cab801dba7d14fa35b10f90c662abb390f78cac5ee985e,Databases
L093-Q1,lesson,93,1-8,4,Approved,7b0527c4037e111295d80e6bf87d35a2339b011b8bc5b0931991614f2f3d2fde,Databases
L093-Q2,lesson,93,1-8,4,Approved,6d78e1077af4d2b82329f2c3690c7c532184b0209dbb9e67956a932a60d629a5,Databases
L093-Q3,lesson,93,1-8,4,Approved,cbb21f7fda44486a9c2e1ed421cfe4d347b387a76d9f9210979717b0f6b831b9,Databases
L093-Q4,lesson,93,1-8,5,Approved,e6020ed6bf8c9f4513c38aa94948107c1437438445a30a9afb7c71e0a6451324,Databases
L093-Q5,lesson,93,1-8,6,Approved,71f7e6591abdd453d0deca95cd61d2b4ef82796cec6e7d7317efc918dd571624,Databases
L094-Q1,lesson,94,1-8,6,Approved,8951bee2c5de2bb8d8a7c44f99ab762dc42ee5e8e74d480c9c4cd950af270a9e,Databases
L094-Q2,lesson,94,1-8,5,Approved,978c1c0f022c1199510dda5f15cdd733bd34fd737198fa2c3beeab1514e2a879,Databases
L094-Q3,lesson,94,1-8,6,Approved,cadd91873312da2ce807e134eeff03fdf062023424b79d2d1e03a567f5cc716c,Databases
L094-Q4,lesson,94,1-8,4,Approved,cb326be26007d161940a30917788adc247e40e10c9d88a746bc0ee9a7c0bc9e7,Databases
L094-Q5,lesson,94,1-8,5,Approved,71f57b5350d869ee60fa9f3c5b102fb90525d3729c27a58f5b2a23d5536e5241,Databases
L095-Q1,lesson,95,1-8,5,Approved,31760c1de2a46c9ffe1cf2b68909f345a8b47e246ba9ae806c194f9349e1ce3f,Databases
L095-Q2,lesson,95,1-8,4,Approved,7317a834f2932171625d051e6f17e90e2472b561b11a100774fa5e2548fecbf1,Databases
L095-Q3,lesson,95,1-8,6,Approved,9a9f6c7e7f5e05c556f8c101ab9b850e551b6450f34ed6e534c4650ddda50883,Databases
L095-Q4,lesson,95,1-8,4,Approved,6d97fb286e9f685f2b7d8a1d25088583d31ccc73789af0190e2741cc2997cd2c,Databases
L095-Q5,lesson,95,1-8,6,Approved,c608d0c8070c0c69e06e02dd48df7e76ae545308f681e11418fff4d164821f4d,Databases
L096-Q1,lesson,96,1-8,4,Approved,00bb7f30be7a84315c43910e3dad2affbf81d75d8e66bb6b0620e485faa8ca4f,Databases
L096-Q2,lesson,96,1-8,3,Approved,6a1661ad57af7b09e69d120ea7e603c9e2a34ef14efd226aae09c67bd2e18996,Databases
L096-Q3,lesson,96,1-8,4,Approved,cbc933154413b9f0d5945ef291ab73c7c7785306d3f9be5ca89d49480182bb96,Databases
L096-Q4,lesson,96,1-8,4,Approved,a0db4d6fa6d33c145deb450df7f374493300efb7c804729a01f8c26f8ba25a6d,Databases
L096-Q5,lesson,96,1-8,6,Approved,067715c263b8fe183ac9fec70f9b3b7305d50c2c8aa2990180723d5d12d07c06,Databases
L097-Q1,lesson,97,1-8,6,Approved,9c50ec1a14ddd8a57640c612449ce58697144241b1a50506ad5ca3b7afb300f9,Databases
L097-Q2,lesson,97,1-8,6,Approved,fa94ffbc750b96090e7eeb929021000171d8e4d2ed7a1b08fd2960a9155208d1,Databases
L097-Q3,lesson,97,1-8,8,Approved,dd0230c973b6ed4b3726968e10f10d80bc9021fed0da3fa94428499bb254a6c4,Databases
L097-Q4,lesson,97,1-8,6,Approved,76df0aac68a27dc8cb89047aae3067d47e5d3eb8ae4b50cf9e8f47e8f61f06f9,Databases
L097-Q5,lesson,97,1-8,6,Approved,0b38090a8b5077f00fb916a309f2618aa5e9f06aede021cc8291e72d8c553169,Databases
L098-Q1,lesson,98,1-8,5,Approved,b06957675ac727f7f3ea2c15e64f85cfb26dbf2d7c43d20f4a3b90cc6857e6a7,Databases
L098-Q2,lesson,98,1-8,4,Approved,28f095aae952ae1a3b7b5699fce2643dd1cf85ca24316f639b22277dbfd9def6,Databases
L098-Q3,lesson,98,1-8,6,Approved,bbdecd95535adf3b445de1a522313960dfcf269d57479517b8b3c39836635dfd,Databases
L098-Q4,lesson,98,1-8,5,Approved,87263801f867139761ab33739466255c470d24ea35990a6c29878e1028f82a40,Databases
L098-Q5,lesson,98,1-8,7,Approved,6e22c74d3e95007c75fa4434b69de68102e850e7bd908216e28b82a01dff48ca,Databases
L099-Q1,lesson,99,9,4,Approved,13045262aec8e1fd938659d748442414203f300d517ade10dce1ac58ae51756c,-
L099-Q2,lesson,99,9,5,Approved,fc59418dfd04830746ac0c8402cb5812a7e5084e17b8c67cf75a67e2c2c11d50,-
L099-Q3,lesson,99,9,6,Approved,edc4958dce87f0a8a5285dcbc7a1df0224b9b7b822f603add726523fe8b126ac,-
L099-Q4,lesson,99,9,5,Approved,04f59853b9d62b1132cbdc6e413696b74eccd4ad0b15728cac8aa08bd7e21554,-
L099-Q5,lesson,99,9,4,Approved,62dbe181d6097af405c33f3f991d671632a58a937f35b7be8841a9654b2c438c,-
L100-Q1,lesson,100,9,4,Approved,f6d122789c26e948067e6ff2516249b1f2b96b29939f9260cb01523c3d7f15c8,-
L100-Q2,lesson,100,9,6,Approved,7b9ee64a31a100b060be209dc7df83958329e302a7de1aac5c1733b6758fc09f,-
L100-Q3,lesson,100,9,6,Approved,cb751c7f284184d320ec22055614d1113744021c685ff917148200fe4ac85b38,-
L100-Q4,lesson,100,9,5,Approved,3672728ef555608f21806d9eadd1c17fa0d11faca44310e1502bfbb262aa3b80,-
L100-Q5,lesson,100,9,5,Approved,603754649d3fd24b85d359ecc4fc951c7a8e5de923467dc78ed35cd96ddb760b,-
L101-Q1,lesson,101,9,5,Approved,ca29cc25767e72ba15252e36ad4eaab7b7aae24c0b98a795a5d1eeb3ae521647,-
L101-Q2,lesson,101,9,6,Approved,0a1ee038a89619bd07739ea564e30a534d89000ae5c6207cc88af6b2231e910c,-
L101-Q3,lesson,101,9,6,Approved,f07c9ad805082d4fdbef78531f976b7deb700a2db316e6864095f65a50a95186,-
L101-Q4,lesson,101,9,5,Approved,a35873e9abcdb49cea6e689374488cfad375183a9125f567745308877784325e,-
L101-Q5,lesson,101,9,5,Approved,dd35c22da508648e7e046b3a1143319ce15917cd19e6fe4a2a78b6d53221596a,-
L102-Q1,lesson,102,9,5,Approved,c087f8ff0d93d77e860ce4993b7debb4a0871a8bfbd2dbafa4d725c2e2e44e77,-
L102-Q2,lesson,102,9,6,Approved,3bc37e94477e269ad506d6b8adbed0cecb133d4b633c0abf73fb28f2d98c953e,-
L102-Q3,lesson,102,9,6,Approved,4e55a26c6da6e059727bafb78734832ae55581f88513f24e6c501f33a9ca5695,-
L102-Q4,lesson,102,9,4,Approved,ff8d009c9fdaa5ff73573515ce28007a91a3ed860886a3f8ff89ac210298647d,-
L102-Q5,lesson,102,9,5,Approved,146a50a162b7dfea0697add0f32005d8be6a88c4a78fcb560d91e2ab04f0e0d3,-
L103-Q1,lesson,103,9,5,Approved,e672078c062f07e5a95d6a37dcd0ec31086e93ba3a62bee3341995cf82602816,-
L103-Q2,lesson,103,9,6,Approved,c06ad28b00db289a846be1f990625ca9dbbbe375cb2176ee0701ac713d2b403c,-
L103-Q3,lesson,103,9,6,Approved,43e9e961d4ff2f4a10578f1a53a8ffba4e624698989bbdf41a778b1e35b7efa9,-
L103-Q4,lesson,103,9,4,Approved,57bababd225ea33417f30fc002567411c3e90f52a535ad15c6fbab770d0adc33,-
L103-Q5,lesson,103,9,5,Approved,47c470cfda36de549bd42ba1479f8762441029ca4b514c8ca08903ed0d102309,-
L104-Q1,lesson,104,9,5,Approved,df6e6120783451da9f20968662a275cd15e97e4ea0d4bb9e0082c4805e22bb73,-
L104-Q2,lesson,104,9,6,Approved,396e684d3aacc2d48a041306c52bc4dfba623ac033487051fbf09a8189eee60b,-
L104-Q3,lesson,104,9,4,Approved,026074d4bfa017811ba5867f685ec16652c3a14298ffe3cb7b51a7fc014ef2c0,-
L104-Q4,lesson,104,9,5,Approved,5b51222a4c87e49802116974669ecee8ff63b4a566389f81eba94503ec8679f3,-
L104-Q5,lesson,104,9,5,Approved,0b0c7695b9473d05dc0fbc1dd4959c5f9f073a9a717c9420dc0f5d7fc5654d76,-
L105-Q1,lesson,105,9,5,Approved,913563f964de84f1310fad5fa63d1dd15b09779b29e955cda9c5b1c0fc7750ba,-
L105-Q2,lesson,105,9,5,Approved,a35fb10c24df9209658c42ba78471fd60dd07cdb8ba7fcab62b9d247a1c9ac5a,-
L105-Q3,lesson,105,9,6,Approved,33f3f12f9532ecf52b11057a59cdb642215cad6f508b40702eb91d68c7d8281b,-
L105-Q4,lesson,105,9,5,Approved,b6bd45da22c2a54c61560f70a5520eb7078c81b88a4d32f9e803c5debee71d95,-
L105-Q5,lesson,105,9,5,Approved,a07f31426b824ac1701ace18f341dec1453574ad9f23a59c6b539ed66fa6e1ed,-
L106-Q1,lesson,106,9,5,Approved,a63cfdead36e199ca4d664c273af1ec1644a73bdd5fef70a5c381aad6f56f379,-
L106-Q2,lesson,106,9,5,Approved,87070f87e1042161b791e42e11e269db85855c6e7c7fa5804f44f618bc20f46f,-
L106-Q3,lesson,106,9,5,Approved,6b2c7bf1348f20aff38d67d71a8fb6a6efc80c0dd610da2bece6f05f0dfdaba1,-
L106-Q4,lesson,106,9,5,Approved,d9e33e66344ef9b3828189e84518430612af27a45498af06b95e3527bef2b898,-
L106-Q5,lesson,106,9,5,Approved,45a2e6f7c48a4d5a3061648132b6f5fe79baf1b21fd075001e038d1fb23b583a,-
L107-Q1,lesson,107,9,8,Approved,9e447c7df1cae48e29ce73a13f686c24b5e3d3c6e8e0ae5fe7bafd67b7075ce3,-
L107-Q2,lesson,107,9,6,Approved,d396a32e9ef9bdef5c004914e6318c2520d4ecadc1c263eb4c603b4f5d874db1,-
L107-Q3,lesson,107,9,6,Approved,348d90a1007bad7b5c84039e4c9f08d30923dbb88b67396053a4b90302dcd596,-
L107-Q4,lesson,107,9,5,Approved,41e37d5d0940a5da95ef4d4a3e010fe56ec943f9f6ef8d16dc542ea95be22a35,-
L107-Q5,lesson,107,9,6,Approved,d09198aaaa65b84d85b7281b74031efcf30921030295e1f42b240bc1d1bb0f49,-
L108-Q1,lesson,108,9,6,Approved,61e4bc8fc0fbe1e96c844f0280eb2fd9fe82da65aebfa9529af02f18d053b364,-
L108-Q2,lesson,108,9,6,Approved,bb826595b02d7e5e2bd647d423e842b23b300dbae049a2182dcaf71de8fba5e1,-
L108-Q3,lesson,108,9,6,Approved,3db6df3b669e80cfdac15917841cc3fb9001a7a4fdbfee3894f3609d6bf06525,-
L108-Q4,lesson,108,9,6,Approved,d92e47211ffd8816f0b614c27728bc44bd61e84fc42a5af1c4d8b405d38822f8,-
L108-Q5,lesson,108,9,4,Approved,e9932e23b21fdff2870a557e644613f48f34d2ff4ce8f3846a325d2b2db743c8,-
L109-Q1,lesson,109,9,5,Approved,9a7fc2473d6ce3b683d833a84c3c3421980db69d32ecd9e0d533c42d57c2ded4,-
L109-Q2,lesson,109,9,6,Approved,5ebae8e7bd9e326f37084ba81c1c9e5ac07e201f6838488860cf842cda2e3d31,-
L109-Q3,lesson,109,9,6,Approved,348fa0e7b0ea0aed44503097e6dd494d15e75cdd69d0c4ec5300e248dfc0e271,-
L109-Q4,lesson,109,9,5,Approved,6a5a272787c9b0ee4c6aaaab8c6fa4e81f5817c7bbceab4c7a338ccd1a0bf1b6,-
L109-Q5,lesson,109,9,6,Approved,e5847afd9785b281956969c4bfec128fb89ebfc0ed5802a342f5d0e1dd23e102,-
L110-Q1,lesson,110,9,5,Approved,516799180730cc63ef9d72f948f2a748533c9b68052c3666b4dda07611e8d5c0,-
L110-Q2,lesson,110,9,5,Approved,1d528b53a438ae72d819dfb6216f08c2670e627266f3440fdadbf13ab9be6930,-
L110-Q3,lesson,110,9,5,Approved,6544b967b1fec3b3e7f52209bb6ea2be834bd61860a82b5edfde8230127a9826,-
L110-Q4,lesson,110,9,4,Approved,64736df8e831a6483ff57159b744fe93d463bbcc0d4f549ecafadfb2c46440f3,-
L110-Q5,lesson,110,9,6,Approved,7b1ee1740a5a506f44803725653b47f1069cedc20e2ebfff1cdcc9180d7591b6,-
L111-Q1,lesson,111,9,3,Approved,84f679e0d5edea13af823534a175b4a0a02d30a74416ed6d62d371f6e07b3c65,-
L111-Q2,lesson,111,9,6,Approved,a5710d9f140b304baf311135da08d81f2355655060e80ae43ba72f785b7bdc02,-
L111-Q3,lesson,111,9,6,Approved,e76cee9dfcab77b667813dbe219e89535d85989f58fc6bbeb75a8c876c70189f,-
L111-Q4,lesson,111,9,4,Approved,fabeb7a326812c474b16c3dfaa9d327786f8305811834a5bc08afad7d0bf2cb6,-
L111-Q5,lesson,111,9,6,Approved,dfa5ef6c4c8f5d09eefab891595d416c87a25020d6b7c76e393d047dcc789b69,-
L112-Q1,lesson,112,9,6,Approved,1212728932fa627921cb97c06b8e51bc3d14552f1841ebdebaa95efb42658cfc,-
L112-Q2,lesson,112,9,8,Approved,6ac3bed31369aa788c36da4f43fd9de8c9e81590afa0bf9262abbba5205a427c,-
L112-Q3,lesson,112,9,7,Approved,1d3c3e66c67c640c2d681b4db20d3ae0cd5d622229c4c5299b2fb58f13665054,-
L112-Q4,lesson,112,9,7,Approved,63a5bd1931f7941de6e9571dfd33d7b65ab6cf5862f045ff98b73e4694929a03,-
L112-Q5,lesson,112,9,5,Approved,b2194763943c50ccb64f4e322185432a2c766140279fb9fa8ca213e773007550,-
L113-Q1,lesson,113,9,6,Approved,e06f07713ff74769740767753d42d3b30d9b79bef6ea50ad027baae806a07aea,-
L113-Q2,lesson,113,9,8,Approved,acdecaf3669e6fb51cf69b90301c4f93cfc97f4ffb581d89e8d7fd28bd58ebba,-
L113-Q3,lesson,113,9,6,Approved,019777a7a95995d62cbea091484a24e91e226d07b6adb4f806c88dec8af0fbe5,-
L113-Q4,lesson,113,9,6,Approved,0c9f8ca773407331cafaed401804e742ab656be9babb0f19a0e07d5a8ff2d1c0,-
L113-Q5,lesson,113,9,7,Approved,6fbb88684b699d37bd26baae4aa305a15924b286cac680832283dcbb8c104d25,-
L114-Q1,lesson,114,10,6,Approved,d4ec2dbdad14377b70f93488bc77b2fc8dccd9e1fedf38220f35dd07e22bb43d,-
L114-Q2,lesson,114,10,5,Approved,4b872946c54788c523ffa1175d0704eb154291f01dd0b988b37fee26c7da2ef6,-
L114-Q3,lesson,114,10,5,Approved,71184e36e0a8929eb3f592a187aab40b17818b9697004c95291e93e27a490264,-
L114-Q4,lesson,114,10,5,Approved,c44cdd00ec5770218894197ccb0403d82b8edbf400d0916a36a8479b8d3e5bdb,-
L114-Q5,lesson,114,10,5,Approved,45562ff9edf86bd62db9791522ebb2ca23f9edcd9ac6d46d0610282ea286b117,-
L115-Q1,lesson,115,10,6,Approved,76f5f6e6ef0dcb7848b5405364cda8ce34bf22d08027a5edf541c020513148bf,-
L115-Q2,lesson,115,10,5,Approved,3594a033b1a1633eb06646965a02106b6b24c1a9204a7308c62c813ce7480710,-
L115-Q3,lesson,115,10,6,Approved,4bc9b57108ef543a21a656f2d38199cbe99e77855f5cf48aa80b5e5bc349a029,-
L115-Q4,lesson,115,10,6,Approved,8cc39da9506f4dff7c5c1876d4db09779e2bd92917d27cfd25ce950abf1b9d96,-
L115-Q5,lesson,115,10,6,Approved,e30ca4c7ac3bc682e3dd8ea2d9781dacbab31b6394eaab2c83b9d8444dad6d33,-
L116-Q1,lesson,116,10,6,Approved,4c5cfec1d4cc15ca5a44c5b5d3b29ee17d929d17ce1d7ffe95b861ee71b29650,-
L116-Q2,lesson,116,10,7,Approved,71eae3a084a965084e9a1b32329e27b40d95c60079814e0c34121b5e568b82c9,-
L116-Q3,lesson,116,10,4,Approved,a099efe40b33e66c141bc6eb4d7a9790afe91b70a26008f8b8d466faff203d87,-
L116-Q4,lesson,116,10,8,Approved,9caff361563492984dd6ca575350a37468565663505497f3a568fc96bcb80bde,-
L116-Q5,lesson,116,10,4,Approved,3f87de2210274ebed3a198d26be691fd872d150c5c21cb4b75e30fada0f51243,-
L117-Q1,lesson,117,10,6,Approved,f67c3d7b56ce4d8cb25f292b1eb6c318ce0a5436b898828b43d5b4d6c20154b2,-
L117-Q2,lesson,117,10,7,Approved,21386627ce01ae7856de4bb67499808ed7ffde04ba17e89db17d1f1084891b78,-
L117-Q3,lesson,117,10,5,Approved,385530437fd5faa1466463896ac8669a73ead7a18a5990d33dd23a3360feb9f0,-
L117-Q4,lesson,117,10,7,Approved,207870965367573b8cab594209fa6d27fd2f2dcf8a68111e4941f575ad860dc5,-
L117-Q5,lesson,117,10,6,Approved,3ef4b2e4c5ac50d35da69fea8965eedcbb424d32199e3c562cf3a85fc0342654,-
L118-Q1,lesson,118,10,6,Approved,bca6bcc241d7a6672e9920dc33a2a06f6074249a579481e8c22ffd83de0939bc,-
L118-Q2,lesson,118,10,7,Approved,0d544b92fcc87b2320075be5fa3a2e3f83e5a97c81fd3eca5e33666e8ad9acc6,-
L118-Q3,lesson,118,10,8,Approved,77da56079b304d8c6ddbcc24c65cce5acade3d3a5083babe31e6d7eca7bd895c,-
L118-Q4,lesson,118,10,6,Approved,dd730a624cdaafc9b9b0440c8ac86b15f2b01d1ad4947f5c721ebf4ee6573d21,-
L118-Q5,lesson,118,10,5,Approved,ae9ff7c4e7a0f361565e3d1117033226714288a3fa7764185678ea7a87779172,-
L119-Q1,lesson,119,10,6,Approved,ed206cf85098c5864aefd805439467fa81badcc888efb3ee2d0eb8e46e233374,-
L119-Q2,lesson,119,10,6,Approved,d2b368174a7d5b29ffbadef2fae297416e20381ecf39d548508666c0b2e7a71e,-
L119-Q3,lesson,119,10,6,Approved,b1af5815271efc1cc2dfa873e3669c8cfcf75c78cdf4518c78e833a2a66ee9f9,-
L119-Q4,lesson,119,10,5,Approved,1e8ceefe8009c818fa378ceac91341af8bf9ab3da51ffbf556d36b66299a40f8,-
L119-Q5,lesson,119,10,6,Approved,265dcff94232d6964839d5e6a62ef2d5a20e5fbfe2df7ee9b7c054d3fbeffa05,-
L120-Q1,lesson,120,10,6,Approved,4caa64f595bae5e92b4ce68fa93bd4b729d19075a3198ca455fa349547d231df,-
L120-Q2,lesson,120,10,5,Approved,f4f2282844db436186074ebaf4605ed9b251fd7dc262801e413f035246c357bb,-
L120-Q3,lesson,120,10,5,Approved,2bdb77e3490c1aa5a6050597d9fc6918160b609e46db6986985ce5039c8b4b5e,-
L120-Q4,lesson,120,10,5,Approved,c10739ab78bb8bf27bdf2299072daf6ebd2c19b0527080973dd9c57bc91ff360,-
L120-Q5,lesson,120,10,7,Approved,b2a15192c9aaaff5f45aaf8989c7f15245f46f18622ab1df3e8d220c5e739db5,-
L121-Q1,lesson,121,10,5,Approved,d4ee1674837d757532561a7ea44d1d195b11775d3814561a74da19cd521be221,-
L121-Q2,lesson,121,10,4,Approved,5bf34171b7a804835b985c4b57bbdaab123cbd5601ebc3380d70f02aaa74d6a3,-
L121-Q3,lesson,121,10,6,Approved,23eef065cd504aeb3eeb9d53a137a8d1b3ae2b524078e4815e31c5dc91a1b99e,-
L121-Q4,lesson,121,10,4,Approved,3dedf093f35bab1cd660f38860ae3e8aef545f516e7c3e4be9cd352466061692,-
L121-Q5,lesson,121,10,7,Approved,4d8adfb504e7b29bf580d4b7fb1b5b7ca9fe1e6f57645d714c2cea4ee7cfb043,-
L122-Q1,lesson,122,10,6,Approved,00cf6912b856afcbaaf2facf7e3719421b86fd95371704d9e8491ae76e4b62cb,-
L122-Q2,lesson,122,10,6,Approved,eb29c10749293202d510c4471a831a5fa357edcda7205ccad840ac2f6bb0e2c2,-
L122-Q3,lesson,122,10,5,Approved,b1f5967e0bec438aacd1474e244e4b78a2e0fc8e65230efd0583d4d4482d4fb7,-
L122-Q4,lesson,122,10,5,Approved,02e4b57ace3cd468a53ef10e10b109334b8a2578452615cfb95acb175ad575f8,-
L122-Q5,lesson,122,10,6,Approved,3fd636713aa95a15b2b2a3ae0b6c8fad0f12c22636499c93ff9aaae58daa9ddd,-
L123-Q1,lesson,123,10,6,Approved,f71383c81c801ba632cd1ea159b39dc9cd57ea060c11b26c525fbc27ee71c434,-
L123-Q2,lesson,123,10,6,Approved,d75175af85774600bc4794de701f2db90cf8e6891eb48168b35c21105e94db32,-
L123-Q3,lesson,123,10,6,Approved,52e45ff6d6d344ae8f1ab113b622e963d0b8053a91edc72a63dbd53d2d678a02,-
L123-Q4,lesson,123,10,5,Approved,9d0415456b7476c13f5ee8096f649bc76cb56037a5864497e856835531c98598,-
L123-Q5,lesson,123,10,7,Approved,e512b996d11b06b2d3a994615e5c34e21a968dcfb4014ca4e9023e604d46f782,-
L124-Q1,lesson,124,10,5,Approved,a38a75f301f9eff35f4f81ae319248ab9eb2459fcbb0d75968a2b680c3ac828f,-
L124-Q2,lesson,124,10,6,Approved,1d9ec0dab52fb9a0e0947a10986909db5727f21dda95cb062bca040852a32f4c,-
L124-Q3,lesson,124,10,4,Approved,331613a0403310cedd4125a78b02821b4134c55bd436627cdf0c74157f02b877,-
L124-Q4,lesson,124,10,5,Approved,dd5947be25ed5d9fca3fd42074caec82301eba5b79003535e93f472aee538259,-
L124-Q5,lesson,124,10,6,Approved,e3d8be8691dd070e3e635fdfe91dd629557a0ed80645c039f2086263e4a946e9,-
L125-Q1,lesson,125,10,6,Approved,92d249e4576f0107a2371cf18ee14817b92515a6db0de458ec6962b6b1d69947,-
L125-Q2,lesson,125,10,6,Approved,fc5d3fd83f483f0500845a8caee821f4884995f8c7be2ad1aadc9517b0aebc3d,-
L125-Q3,lesson,125,10,6,Approved,e333994c9063681beac1623579f9763b8c49cea1afbf86d3398ddc8190654b59,-
L125-Q4,lesson,125,10,4,Approved,6dcd46739a64a48c49a33558efb99a0d20d3edc7f4b79387025c009d346408a3,-
L125-Q5,lesson,125,10,7,Approved,3fb5edaecc2cd60fbe74a363498bd176997a6dd1fa55f1f6ebcacee80a31d212,-
L126-Q1,lesson,126,10,4,Approved,c61056a5e6e55354c8878b3a63f3ab18afabf492eea0240f801be6033edeaa03,-
L126-Q2,lesson,126,10,8,Approved,b95b9d867d6d76924ee22cf7297c06cab26e7623f88961f6cdcba1338cbe15c5,-
L126-Q3,lesson,126,10,6,Approved,6250f6291e5e16f0d55b32918d6a1329d37cace9cc5d575ec64600acc68fce24,-
L126-Q4,lesson,126,10,5,Approved,7a172f21315ca26a89505996c39d36b3c52a2957c9bb7b5c4d876c7952a3f426,-
